apn,address,zip_code,zoning,lot_size,building_sqft,units,toc_status,lot_size_sqft,building_size_sqft,base_zoning,latitude,longitude,toc_eligible,high_quality_transit,opportunity_zone,overlay_count,methane_zone,fault_zone,flood_zone,specific_plan_area,assessed_land_value,total_assessed_value,assessor_parcel_id,site_address,toc_toc_tier,toc_bonus_points,toc_description,toc_nearest_station,toc_distance_feet,toc_station_type,toc_station_line,development_score,score_breakdown,suggested_use,investment_tier
4238006026,514 E ALTAIR PL,90291.0,RD1.5-1-O,"2,707.2 (sq ft)","3,100.0 (sq ft)",1.0,,2707.2,3100.0,RD1.5,33.982486151096296,-118.45642564987476,False,No,none,0,none,none,none,,3025384.2789622177,4045949.334500664,4238006026,514 E ALTAIR PL,0.0,0.0,No TOC Tier,Little Tokyo/Arts District,12488.0,rail,Gold,36.46,"{""zoning_score"": 75.0, ""lot_size_score"": 43.536, ""toc_bonus"": 0, ""financial_score"": 15, ""risk_penalty"": 0}",Hold/Income Property,D
5510010010,6217 W 5TH ST,90048.0,R1-1-O-RFA,"6,025.3 (sq ft)","2,440.0 (sq ft)",1.0,,6025.3,2440.0,R1,34.07530543425635,-118.3891308498912,False,No,none,0,none,none,none,,3640260.5923978426,4584773.303647209,5510010010,6217 W 5TH ST,0.0,0.0,No TOC Tier,Compton,24101.0,rail,Blue,30.28,"{""zoning_score"": 45.0, ""lot_size_score"": 60.1265, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
2510007017,13572 N KISMET AVE,91342.0,R1-1,"5,590.0 (sq ft)","1,672.0 (sq ft)",1.0,,5590.0,1672.0,R1,34.28278235027932,-118.11947884834709,False,No,none,0,none,none,none,,4152931.210823156,4859006.404578132,2510007017,13572 N KISMET AVE,,,,,,,,29.84,"{""zoning_score"": 45.0, ""lot_size_score"": 57.95, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
2222022004,15414 W LEADWELL ST,91406.0,R1-1,"6,749.6 (sq ft)","2,660.0 (sq ft)",1.0,,6749.6,2660.0,R1,34.24265924618388,-118.2250498420179,False,No,none,0,none,none,none,,6350439.261744837,7526238.282072557,2222022004,15414 W LEADWELL ST,0.0,0.0,No TOC Tier,North Hollywood,46140.0,rail,Red,31.0,"{""zoning_score"": 45.0, ""lot_size_score"": 63.748000000000005, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
5480025005,1222 W WILDWOOD DR,90041.0,R1-1-HCR,"6,179.8 (sq ft)",960.0 (sq ft),1.0,,6179.8,960.0,R1,34.14102091746413,-118.23778740057772,False,No,none,0,none,none,none,,3680874.0199655667,4058156.462330653,5480025005,1222 W WILDWOOD DR,0.0,0.0,No TOC Tier,North Hollywood,33419.0,rail,Red,30.43,"{""zoning_score"": 45.0, ""lot_size_score"": 60.899, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
4409020017,781 N RANCH LANE,90272.0,RE11-1,"8,858.9 (sq ft)","5,606.0 (sq ft)",1.0,,8858.9,5606.0,RE11,34.0363621741216,-118.48571761327011,False,No,none,0,none,none,none,,3796700.456514187,6788870.553138557,4409020017,781 N RANCH LANE,,,,,,,,28.24,"{""zoning_score"": 40.0, ""lot_size_score"": 71.19633333333333, ""toc_bonus"": 0, ""financial_score"": 0, ""risk_penalty"": 0}",Hold/Income Property,D
4254015008,3244 S MIDVALE AVE,90034.0,R1-1,"5,939.4 (sq ft)","2,537.0 (sq ft)",1.0,,5939.4,2537.0,R1,34.03160382731251,-118.3999573068111,False,No,none,0,none,none,none,,4664944.446599984,5874057.503384219,4254015008,3244 S MIDVALE AVE,0.0,0.0,No TOC Tier,Sierra Madre Villa,49514.0,rail,Gold,30.19,"{""zoning_score"": 45.0, ""lot_size_score"": 59.696999999999996, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
4244005025,13001 W ROSE AVE,90066.0,R1V2,"7,795.5 (sq ft)","2,581.0 (sq ft)",1.0,,7795.5,2581.0,R1V2,33.99302407051738,-118.4213822086743,False,No,none,0,none,none,none,,4679324.466134583,5518984.591342939,4244005025,13001 W ROSE AVE,0.0,0.0,No TOC Tier,Downtown Santa Monica,16632.0,rail,Expo,31.78,"{""zoning_score"": 45.0, ""lot_size_score"": 67.65166666666667, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
2701010054,19610 W TURTLE SPRINGS WAY,91326.0,RD6-1,"4,897.8 (sq ft)","2,235.0 (sq ft)",1.0,,4897.8,2235.0,RD6,34.26594929120224,-118.28518275560828,False,No,none,0,none,none,none,,5143028.519654497,6014638.86699006,2701010054,19610 W TURTLE SPRINGS WAY,,,,,,,,31.95,"{""zoning_score"": 53.0, ""lot_size_score"": 54.489000000000004, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
5565040012,8382 W MULHOLLAND DR,90046.0,RE15-1-H-HCR,"12,817.6 (sq ft)","2,729.0 (sq ft)",1.0,,12817.6,2729.0,RE15,34.11886102022259,-118.36521904512631,False,No,none,0,none,none,none,,12241179.460602306,13352387.130377205,5565040012,8382 W MULHOLLAND DR,0.0,0.0,No TOC Tier,Sierra Madre Villa,29874.0,rail,Gold,32.63,"{""zoning_score"": 40.0, ""lot_size_score"": 80.6352, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
4116025007,426 E TALBERT ST,90293.0,R1-1,"6,000.4 (sq ft)","2,132.0 (sq ft)",1.0,,6000.4,2132.0,R1,33.94488832819014,-118.46904189787676,False,No,none,0,none,none,none,,5880089.703728365,6971389.170172246,4116025007,426 E TALBERT ST,,,,,,,,30.25,"{""zoning_score"": 45.0, ""lot_size_score"": 60.001999999999995, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
5002022019,1025 W 56TH ST,90037.0,R2-1-CPIO,"5,114.2 (sq ft)","1,710.0 (sq ft)",1.0,,5114.2,1710.0,R2,34.01172372283722,-118.28427231936347,False,No,none,0,none,none,none,,5280668.280975946,6204386.254424257,5002022019,1025 W 56TH ST,,,,,,,,37.01,"{""zoning_score"": 60.0, ""lot_size_score"": 55.571, ""toc_bonus"": 8, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
2623021007,9952 N HADDON AVE,91331.0,R1-1-CUGU,"7,218.0 (sq ft)","1,476.0 (sq ft)",1.0,,7218.0,1476.0,R1,34.26939206916963,-118.22001022908448,False,No,none,0,none,none,none,,3577659.6992749767,3987554.2766747857,2623021007,9952 N HADDON AVE,,,,,,,,31.4,"{""zoning_score"": 45.0, ""lot_size_score"": 65.72666666666667, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
5146002037,1011 E 8TH ST,90021.0,[LB1-WH1-5] [IX2-FA],"3,210.2 (sq ft)","6,400.0 (sq ft)",0.0,,3210.2,6400.0,LB1,34.029626956920325,-118.24910157251837,False,No,none,0,none,none,none,,1912522.3732916033,4908492.618751578,5146002037,1011 E 8TH ST,,,,,,,,26.71,"{""zoning_score"": 50.0, ""lot_size_score"": 46.051, ""toc_bonus"": 0, ""financial_score"": 0, ""risk_penalty"": 0}",Hold/Income Property,D
5424011017,1428 N OCCIDENTAL BLVD,90026.0,R1-1VL,"4,987.2 (sq ft)",692.0 (sq ft),1.0,,4987.2,692.0,R1,34.11396184583449,-118.26272737404064,False,No,none,0,none,none,none,,2622939.1591460463,2808173.748434916,5424011017,1428 N OCCIDENTAL BLVD,0.0,0.0,No TOC Tier,Hollywood/Highland,4547.0,rail,Red,29.24,"{""zoning_score"": 45.0, ""lot_size_score"": 54.936, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
2301004005,13455 W EBELL ST,91402.0,R1-1,"6,775.1 (sq ft)","1,733.0 (sq ft)",1.0,,6775.1,1733.0,R1,34.22937298810943,-118.2942148445891,False,No,none,0,none,none,none,,6787872.68943681,7375373.170745285,2301004005,13455 W EBELL ST,,,,,,,,31.03,"{""zoning_score"": 45.0, ""lot_size_score"": 63.8755, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
5527005002,852 N GENESEE AVE,90046.0,R2-1XL,"6,498.4 (sq ft)","4,618.0 (sq ft)",1.0,,6498.4,4618.0,R2,34.104758671210185,-118.35375615041121,False,No,none,0,none,none,none,,2907222.08892566,5664954.784992119,5527005002,852 N GENESEE AVE,0.0,0.0,No TOC Tier,Sierra Madre Villa,39322.0,rail,Gold,33.5,"{""zoning_score"": 60.0, ""lot_size_score"": 62.492, ""toc_bonus"": 0, ""financial_score"": 0, ""risk_penalty"": 0}",Hold/Income Property,D
5046028009,3693 S VIRGINIA ROAD,90016.0,R1-1,"6,239.9 (sq ft)","1,564.0 (sq ft)",1.0,,6239.9,1564.0,R1,34.04204393177784,-118.33056729042225,False,No,none,0,none,none,none,,5292365.465426739,6209176.65118137,5046028009,3693 S VIRGINIA ROAD,1.0,5.0,Tier 1 - Transit Edge,Washington/Crenshaw,1017.0,bus_intersection,Multiple,33.49,"{""zoning_score"": 45.0, ""lot_size_score"": 61.1995, ""toc_bonus"": 10, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
2508019058,12740 N DE HAVEN AVE,91342.0,R1-1,"6,744.5 (sq ft)","1,602.0 (sq ft)",1.0,,6744.5,1602.0,R1,34.27396737113386,-118.13836533175686,False,No,none,0,none,none,none,,7658380.158963989,8202190.512898919,2508019058,12740 N DE HAVEN AVE,,,,,,,,30.99,"{""zoning_score"": 45.0, ""lot_size_score"": 63.7225, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
4230027007,4250 S BEETHOVEN ST,90066.0,R1-1,"4,400.4 (sq ft)","1,497.0 (sq ft)",1.0,,4400.4,1497.0,R1,33.996302920214205,-118.42261187556886,False,No,none,0,none,none,none,,5072148.236542417,5909273.569005034,4230027007,4250 S BEETHOVEN ST,,,,,,,,28.65,"{""zoning_score"": 45.0, ""lot_size_score"": 52.001999999999995, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
5689004035,,,R1-1-HCR,689.4 (sq ft),,,,689.4,0.0,R1,,,False,No,none,0,none,none,none,,445414.2420869718,445414.2420869718,5689004035,,0.0,0.0,No TOC Tier,Washington,18856.0,rail,Blue,24.94,"{""zoning_score"": 45.0, ""lot_size_score"": 33.447, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
2568015017,7023 W GREELEY ST,91042.0,RD1.5-1,"7,054.9 (sq ft)","3,700.0 (sq ft)",4.0,,7054.9,3700.0,RD1.5,34.211001043426734,-118.20829905540361,False,No,none,0,none,none,none,,3868762.8873944385,4956443.362253364,2568015017,7023 W GREELEY ST,0.0,0.0,No TOC Tier,Civic Center/Grand Park,9443.0,rail,Red/Purple,41.79,"{""zoning_score"": 75.0, ""lot_size_score"": 65.18299999999999, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
5577022001,2937 N LAKERIDGE DR,90068.0,RE15-1-H-HCR,"12,599.8 (sq ft)","2,148.0 (sq ft)",1.0,,12599.8,2148.0,RE15,34.11684507289469,-118.31121999871667,False,No,none,0,none,none,none,,9910985.733274398,11140086.463373082,5577022001,2937 N LAKERIDGE DR,,,,,,,,32.54,"{""zoning_score"": 40.0, ""lot_size_score"": 80.1996, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
2228030001,7127 N LOUISE AVE,91406.0,R1-1,"9,771.8 (sq ft)","1,726.0 (sq ft)",1.0,,9771.8,1726.0,R1,34.233515433256954,-118.20982635389277,False,No,none,0,none,none,none,,9188200.331685735,9673783.035691706,2228030001,7127 N LOUISE AVE,2.0,8.0,Tier 2 - Transit Zone,7th St/Metro Center,2148.0,rail,Red/Purple/Blue,37.6,"{""zoning_score"": 45.0, ""lot_size_score"": 74.23933333333333, ""toc_bonus"": 15, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
5103021017,851 E 55TH ST,90011.0,R2-1,"1,400.1 (sq ft)",864.0 (sq ft),1.0,,1400.1,864.0,R2,33.99110336612996,-118.25780291852877,False,No,none,0,none,none,none,,1154848.1305391171,1514195.5319586152,5103021017,851 E 55TH ST,,,,,,,,29.9,"{""zoning_score"": 60.0, ""lot_size_score"": 37.0005, ""toc_bonus"": 0, ""financial_score"": 15, ""risk_penalty"": 0}",Hold/Income Property,D
7414037006,1225 W DOLORES ST,90744.0,R1-1XL-CUGU,"6,045.7 (sq ft)","1,430.0 (sq ft)",1.0,,6045.7,1430.0,R1,33.77941543639453,-118.27712356863823,False,No,none,0,none,none,none,,6790206.787515099,7601303.010195587,7414037006,1225 W DOLORES ST,0.0,0.0,No TOC Tier,North Hollywood,22726.0,rail,Red,30.3,"{""zoning_score"": 45.0, ""lot_size_score"": 60.2285, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
5135032005,1418 S TOBERMAN ST,90015.0,RD1.5-1-HPOZ,"7,343.3 (sq ft)","1,284.0 (sq ft)",3.0,,7343.3,1284.0,RD1.5,34.039172215047415,-118.28476324428753,False,No,none,0,none,none,none,,8381018.710519841,8776723.395460458,5135032005,1418 S TOBERMAN ST,,,,,,,,41.98,"{""zoning_score"": 75.0, ""lot_size_score"": 66.14433333333334, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
4318012012,2559 S AIKEN AVE,90064.0,R1V2-O,"5,576.8 (sq ft)","3,299.0 (sq ft)",1.0,,5576.8,3299.0,R1V2,34.03648637323715,-118.43114691018258,False,No,none,0,none,none,none,,4029628.4912596685,5112070.03817608,4318012012,2559 S AIKEN AVE,0.0,0.0,No TOC Tier,Sierra Madre Villa,52108.0,rail,Gold,28.83,"{""zoning_score"": 45.0, ""lot_size_score"": 57.884, ""toc_bonus"": 0, ""financial_score"": 15, ""risk_penalty"": 0}",Hold/Income Property,D
5107013019,4727 S COMPTON AVE,90011.0,C2-1VL-CPIO,"2,374.4 (sq ft)","1,100.0 (sq ft)",1.0,,2374.4,1100.0,C2,34.013525908252625,-118.25906312224794,False,No,none,0,none,none,none,,2505798.3211595025,2804048.909188292,5107013019,4727 S COMPTON AVE,0.0,0.0,No TOC Tier,Long Beach,25506.0,rail,Blue,49.37,"{""zoning_score"": 110.0, ""lot_size_score"": 41.872, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Commercial Development,D
6039018070,845 W 94TH ST,90044.0,RD2-1,"4,056.0 (sq ft)",692.0 (sq ft),1.0,,4056.0,692.0,RD2,33.962477522976066,-118.3031695671078,False,No,none,0,none,none,none,,2557800.4936949904,2898862.663739635,6039018070,845 W 94TH ST,0.0,0.0,No TOC Tier,Pershing Square,6993.0,rail,Red/Purple,42.31,"{""zoning_score"": 85.0, ""lot_size_score"": 50.28, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
5147023023,607 E 6TH ST,90021.0,[MB2-SH1-5] [IX1-FA] [CPIO],"3,148.1 (sq ft)","2,790.0 (sq ft)",0.0,,3148.1,2790.0,MB2,34.03566735420471,-118.24285360247202,False,No,none,0,none,none,none,,3587131.6668885816,4904191.516550519,5147023023,607 E 6TH ST,0.0,0.0,No TOC Tier,San Pedro Street,3458.0,rail,Blue,28.15,"{""zoning_score"": 50.0, ""lot_size_score"": 45.7405, ""toc_bonus"": 0, ""financial_score"": 15, ""risk_penalty"": 0}",Hold/Income Property,D
2316011007,11470 W SATICOY ST,91605.0,R1-1,"6,599.8 (sq ft)","1,396.0 (sq ft)",1.0,,6599.8,1396.0,R1,34.21643985700241,-118.48043953057784,False,No,none,0,none,none,none,,6532419.750734944,7159751.392384652,2316011007,11470 W SATICOY ST,,,,,,,,30.85,"{""zoning_score"": 45.0, ""lot_size_score"": 62.999, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
2610010029,,,OS-1XL,276.7 (sq ft),"1,909.0 (sq ft)",1.0,,276.7,1909.0,OS,,,False,No,none,0,none,none,none,,184190.2303043412,1106968.6350059258,2610010029,,,,,,,,,16.78,"{""zoning_score"": 30.0, ""lot_size_score"": 31.3835, ""toc_bonus"": 0.0, ""financial_score"": 0, ""risk_penalty"": 0}",Hold/Income Property,D
5174019018,308 1/2 S BOYLE AVE,90033.0,[Q]R4-1-RIO-CUGU,"7,003.1 (sq ft)","10,132.0 (sq ft)",20.0,,7003.1,10132.0,R4,34.06451486912717,-118.21851604646568,False,No,none,0,none,none,none,,6502366.545202307,10446213.151752546,5174019018,308 1/2 S BOYLE AVE,,,,,,,,48.0,"{""zoning_score"": 100.0, ""lot_size_score"": 65.01033333333334, ""toc_bonus"": 0, ""financial_score"": 0, ""risk_penalty"": 0}",Multi-Family Development,D
6036006027,8807 S GRAMERCY PL,90047.0,R1-1,"6,167.8 (sq ft)","1,262.0 (sq ft)",1.0,,6167.8,1262.0,R1,33.947226526462224,-118.30796451995046,False,No,none,0,none,none,none,,6642285.950415446,7110039.987895957,6036006027,8807 S GRAMERCY PL,,,,,,,,30.42,"{""zoning_score"": 45.0, ""lot_size_score"": 60.839, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
2547025004,10652 N VANORA DR,91040.0,R1-1,"6,037.8 (sq ft)","1,355.0 (sq ft)",1.0,,6037.8,1355.0,R1,34.19132353146108,-118.21957239093602,False,No,none,0,none,none,none,,4064583.2113373163,4753944.362122332,2547025004,10652 N VANORA DR,0.0,0.0,No TOC Tier,Long Beach,27115.0,rail,Blue,30.29,"{""zoning_score"": 45.0, ""lot_size_score"": 60.189, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
2692013016,17154 W MARILLA ST,91325.0,RA-1-H,"18,896.7 (sq ft)","4,762.0 (sq ft)",1.0,,18896.7,4762.0,RA,34.27630639986466,-118.30344239321866,False,No,none,0,none,none,none,,16183713.797369577,18477722.214402113,2692013016,17154 W MARILLA ST,0.0,0.0,No TOC Tier,Washington,8371.0,rail,Blue,33.58,"{""zoning_score"": 38.0, ""lot_size_score"": 88.8967, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
5108023013,911 E 48TH ST,90011.0,R2-1,"7,411.8 (sq ft)","1,390.0 (sq ft)",2.0,,7411.8,1390.0,R2,33.98210500005917,-118.26936194726186,False,No,none,0,none,none,none,,7565231.66621983,8172847.247137088,5108023013,911 E 48TH ST,0.0,0.0,No TOC Tier,North Hollywood,35702.0,rail,Red,36.77,"{""zoning_score"": 60.0, ""lot_size_score"": 66.37266666666667, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
2190002042,4211 N CANOGA DR,91364.0,R1-1,"5,700.7 (sq ft)","1,632.0 (sq ft)",1.0,,5700.7,1632.0,R1,34.25010236057141,-118.37704095151398,False,No,none,0,none,none,none,,2730546.7131649232,3355407.207069364,2190002042,4211 N CANOGA DR,,,,,,,,29.95,"{""zoning_score"": 45.0, ""lot_size_score"": 58.5035, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
7416030025,,,[Q]RD2-1XL-O-CUGU,"3,000.4 (sq ft)","1,515.0 (sq ft)",1.0,,3000.4,1515.0,RD2,,,False,No,none,0,none,none,none,,2704967.4839908974,3223972.6351857553,7416030025,,0.0,0.0,No TOC Tier,North Hollywood,30405.0,rail,Red,41.25,"{""zoning_score"": 85.0, ""lot_size_score"": 45.002, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
4108022029,6367 W 84TH PL,90045.0,R1V2,"6,111.9 (sq ft)","1,183.0 (sq ft)",1.0,,6111.9,1183.0,R1V2,33.96063765809559,-118.39002285448927,False,No,none,0,none,none,none,,4226485.755888163,4563121.910391355,4108022029,6367 W 84TH PL,,,,,,,,30.36,"{""zoning_score"": 45.0, ""lot_size_score"": 60.5595, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
2128030005,6207 N SYLVIA AVE,91335.0,R1-1-RIO,"7,199.8 (sq ft)","1,439.0 (sq ft)",1.0,,7199.8,1439.0,R1,34.26545296358836,-118.18755680356584,False,No,none,0,none,none,none,,6662548.95563884,7326573.029318165,2128030005,6207 N SYLVIA AVE,0.0,0.0,No TOC Tier,North Hollywood,60279.0,rail,Red,31.38,"{""zoning_score"": 45.0, ""lot_size_score"": 65.666, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
5689011027,,,R1-1-HCR,499.4 (sq ft),"1,467.0 (sq ft)",1.0,,499.4,1467.0,R1,,,False,No,none,0,none,none,none,,500912.03599145066,1032131.1379621663,5689011027,,,,,,,,,22.25,"{""zoning_score"": 45.0, ""lot_size_score"": 32.497, ""toc_bonus"": 0.0, ""financial_score"": 0, ""risk_penalty"": 0}",Hold/Income Property,D
2159008010,5704 N LINDLEY AVE,91316.0,R1-1-RIO,"5,999.3 (sq ft)","1,740.0 (sq ft)",1.0,,5999.3,1740.0,R1,34.2746243299684,-118.39895675456123,False,No,none,0,none,none,none,,5226464.375940277,6081442.506296468,2159008010,5704 N LINDLEY AVE,0.0,0.0,No TOC Tier,Firestone,10142.0,rail,Blue,30.25,"{""zoning_score"": 45.0, ""lot_size_score"": 59.9965, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
2685003014,10000 N WHITAKER AVE,91343.0,RS-1,"8,680.2 (sq ft)","1,406.0 (sq ft)",1.0,,8680.2,1406.0,RS,34.27354650763667,-118.11204532666586,False,No,none,0,none,none,none,,3868707.666868433,4544096.318434027,2685003014,10000 N WHITAKER AVE,0.0,0.0,No TOC Tier,Universal City,8143.0,rail,Red,31.67,"{""zoning_score"": 43.0, ""lot_size_score"": 70.60066666666667, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
5087011019,1122 S LA JOLLA AVE,90035.0,R1-1-O-HPOZ,"6,883.4 (sq ft)","2,270.0 (sq ft)",1.0,,6883.4,2270.0,R1,34.07372944303164,-118.38206567381093,False,No,none,0,none,none,none,,4947722.535883752,6261732.803061799,5087011019,1122 S LA JOLLA AVE,,,,,,,,32.63,"{""zoning_score"": 45.0, ""lot_size_score"": 64.417, ""toc_bonus"": 5, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
4370004026,801 N STONE CANYON ROAD,90077.0,RE40-1-H-HCR,"46,695.0 (sq ft)","6,051.0 (sq ft)",1.0,,46695.0,6051.0,RE40,34.084153563589226,-118.44718467853667,False,No,none,0,none,none,none,,31153902.24472197,33061622.325726848,4370004026,801 N STONE CANYON ROAD,,,,,,,,40.5,"{""zoning_score"": 40.0, ""lot_size_score"": 120, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
5431023019,3042 W LANDA ST,90039.0,R1-1VL,"7,493.7 (sq ft)","3,396.0 (sq ft)",1.0,,7493.7,3396.0,R1,34.11885077096198,-118.27240176147258,False,No,none,0,none,none,none,,3521919.723762026,4444934.895431192,5431023019,3042 W LANDA ST,0.0,0.0,No TOC Tier,North Hollywood,40262.0,rail,Red,31.58,"{""zoning_score"": 45.0, ""lot_size_score"": 66.64566666666667, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
2701022003,19617 W PINE VALLEY WAY,91326.0,RE11-1-H,"9,163.3 (sq ft)","3,662.0 (sq ft)",1.0,,9163.3,3662.0,RE11,34.26893712002775,-118.26903731153492,False,No,none,0,none,none,none,,7269215.729090324,8313420.305636457,2701022003,19617 W PINE VALLEY WAY,,,,,,,,30.94,"{""zoning_score"": 40.0, ""lot_size_score"": 72.211, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
6017004006,2126 W FLORENCE AVE,90047.0,C2-1VL-CPIO,"2,552.3 (sq ft)",589.0 (sq ft),0.0,,2552.3,589.0,C2,33.965958777701324,-118.30733808707265,False,No,none,0,none,none,none,,2582126.926944025,2866894.8512234585,6017004006,2126 W FLORENCE AVE,0.0,0.0,No TOC Tier,Expo/La Cienega,6506.0,rail,Expo,49.55,"{""zoning_score"": 110.0, ""lot_size_score"": 42.7615, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Commercial Development,D
2114015007,7336 N DELCO AVE,91306.0,RS-1,"7,499.7 (sq ft)","1,720.0 (sq ft)",1.0,,7499.7,1720.0,RS,34.27252652879888,-118.49578629009821,False,No,none,0,none,none,none,,7730755.478110598,8658057.118770555,2114015007,7336 N DELCO AVE,,,,,,,,30.88,"{""zoning_score"": 43.0, ""lot_size_score"": 66.66566666666667, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
5120027006,822 1/2 E 32ND ST,90011.0,RD2-1,"5,302.9 (sq ft)","1,225.0 (sq ft)",1.0,,5302.9,1225.0,RD2,34.00912738630953,-118.25930014994199,False,No,none,0,none,none,none,,3097576.7353329645,3451343.974358777,5120027006,822 1/2 E 32ND ST,,,,,,,,43.55,"{""zoning_score"": 85.0, ""lot_size_score"": 56.5145, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
5455002016,3059 E ISABEL DR,90065.0,R2-1-HCR,"4,414.0 (sq ft)",,,,4414.0,0.0,R2,34.11610182419295,-118.23712125551376,False,No,none,0,none,none,none,,2749413.1306646247,2749413.1306646247,5455002016,3059 E ISABEL DR,,,,,,,,33.91,"{""zoning_score"": 60.0, ""lot_size_score"": 52.07, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
2509009004,12977 N SPROULE AVE,91342.0,R1-1,"6,102.1 (sq ft)","1,259.0 (sq ft)",1.0,,6102.1,1259.0,R1,34.26726865559296,-118.13204835213563,False,No,none,0,none,none,none,,5160083.722890291,5511508.653940954,2509009004,12977 N SPROULE AVE,,,,,,,,30.35,"{""zoning_score"": 45.0, ""lot_size_score"": 60.5105, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
